"Tanggal","Terakhir","Pembukaan","Tertinggi","Terendah","Vol.","Perubahan%"
"23/06/2020","7.400","7.500","7.575","7.400","3,28M","-1,00%"
"22/06/2020","7.475","7.400","7.525","7.300","10,10M","3,46%"
"19/06/2020","7.225","7.800","7.800","7.225","18,82M","-6,77%"
"18/06/2020","7.750","7.825","7.900","7.750","1,66M","-0,96%"
"17/06/2020","7.825","7.925","7.925","7.750","1,94M","-0,32%"
"16/06/2020","7.850","7.700","7.925","7.700","2,13M","3,63%"
"15/06/2020","7.575","7.900","8.025","7.550","2,17M","-3,19%"
"12/06/2020","7.825","7.725","7.825","7.325","3,08M","0,97%"
"11/06/2020","7.750","7.700","8.050","7.700","2,79M","-2,21%"
"10/06/2020","7.925","8.450","8.500","7.900","5,60M","-6,21%"
"09/06/2020","8.450","8.700","8.775","8.375","6,07M","-1,74%"
"08/06/2020","8.600","8.900","8.900","8.400","9,30M","-3,64%"
"05/06/2020","8.925","9.000","9.050","8.725","6,49M","0,00%"
"04/06/2020","8.925","8.875","9.175","8.825","5,69M","1,13%"
"03/06/2020","8.825","8.500","8.825","8.475","4,26M","4,13%"
"02/06/2020","8.475","8.250","8.500","8.200","3,98M","4,63%"
"29/05/2020","8.100","8.225","8.225","8.000","2,49M","-1,22%"
"28/05/2020","8.200","8.200","8.375","8.125","3,08M","0,00%"
"27/05/2020","8.200","8.150","8.300","8.000","2,72M","1,23%"
"26/05/2020","8.100","7.750","8.100","7.750","3,26M","5,54%"
"20/05/2020","7.675","7.850","7.850","7.625","952,90K","-2,23%"
"19/05/2020","7.850","7.775","7.950","7.775","1,37M","1,62%"
"18/05/2020","7.725","7.400","7.800","7.375","1,33M","4,39%"
"15/05/2020","7.400","7.650","7.700","7.300","878,90K","-1,66%"
"14/05/2020","7.525","7.525","7.750","7.500","930,70K","-1,63%"
"13/05/2020","7.650","7.700","7.800","7.550","755,00K","-0,65%"
"12/05/2020","7.700","7.800","8.025","7.700","1,42M","-1,28%"
"11/05/2020","7.800","7.950","8.050","7.750","2,37M","-0,95%"
"08/05/2020","7.875","7.825","8.000","7.700","3,28M","0,32%"
"06/05/2020","7.850","7.700","7.900","7.650","3,29M","2,61%"
"05/05/2020","7.650","7.200","7.675","7.100","2,99M","9,29%"
"04/05/2020","7.000","7.100","7.225","6.950","846,90K","-2,78%"
"30/04/2020","7.200","6.975","7.300","6.975","2,35M","3,97%"
"29/04/2020","6.925","6.925","7.025","6.875","941,60K","0,36%"
"28/04/2020","6.900","7.100","7.200","6.875","1,38M","-2,82%"
"27/04/2020","7.100","7.000","7.125","6.900","850,80K","2,90%"
"24/04/2020","6.900","6.975","7.225","6.825","1,57M","-1,08%"
"23/04/2020","6.975","6.950","7.150","6.950","1,03M","0,72%"
"22/04/2020","6.925","7.075","7.075","6.800","1,84M","-3,15%"
"21/04/2020","7.150","7.450","7.450","7.025","1,73M","-4,67%"
"20/04/2020","7.500","7.700","7.800","7.475","1,09M","-2,60%"
"17/04/2020","7.700","7.650","7.800","7.625","1,11M","1,99%"
"16/04/2020","7.550","7.900","7.900","7.525","873,40K","-4,43%"
"15/04/2020","7.900","7.975","8.100","7.700","1,42M","-0,94%"
"14/04/2020","7.975","7.750","8.000","7.725","1,54M","2,90%"
"13/04/2020","7.750","7.800","7.825","7.700","1,08M","0,32%"
"09/04/2020","7.725","8.100","8.100","7.675","1,55M","-3,74%"
"08/04/2020","8.025","8.400","8.475","7.700","2,38M","-2,73%"
"07/04/2020","8.250","8.650","9.000","8.250","2,04M","-4,35%"
"06/04/2020","8.625","8.250","8.625","8.250","1,39M","4,86%"
"03/04/2020","8.225","8.225","8.475","8.150","1,10M","0,92%"
"02/04/2020","8.150","7.900","8.200","7.800","904,50K","0,62%"
"01/04/2020","8.100","8.000","8.300","7.750","2,05M","0,00%"
"31/03/2020","8.100","7.575","8.100","7.350","3,91M","10,20%"
"30/03/2020","7.350","7.700","7.750","7.350","1,97M","-6,96%"
"27/03/2020","7.900","7.900","8.500","7.700","3,50M","3,27%"
"26/03/2020","7.650","6.750","7.800","6.750","3,79M","15,04%"
"24/03/2020","6.650","6.400","7.000","6.400","2,48M","3,91%"
"23/03/2020","6.400","6.500","7.100","6.350","4,59M","-6,23%"
"20/03/2020","6.825","6.000","6.950","5.650","3,41M","13,28%"
"19/03/2020","6.025","6.350","6.350","6.025","1,77M","-6,95%"
"18/03/2020","6.475","6.950","6.950","6.475","2,23M","-6,83%"
"17/03/2020","6.950","7.250","7.300","6.950","3,49M","-6,71%"
"16/03/2020","7.450","8.000","8.000","7.425","1,20M","-6,58%"
"13/03/2020","7.975","8.200","8.200","7.725","2,63M","-3,92%"
"12/03/2020","8.300","8.900","8.900","8.300","1,70M","-8,03%"
"11/03/2020","9.025","9.500","9.650","9.025","1,71M","-5,00%"
"10/03/2020","9.500","9.450","9.925","9.450","2,34M","-0,52%"
"09/03/2020","9.550","10.000","10.125","9.550","2,65M","-8,39%"
"06/03/2020","10.425","10.700","10.800","10.400","2,15M","-4,36%"
"05/03/2020","10.900","10.950","11.150","10.875","1,20M","-0,46%"
"04/03/2020","10.950","10.850","11.200","10.825","2,94M","-0,90%"
"03/03/2020","11.050","10.875","11.200","10.875","2,90M","1,61%"
"02/03/2020","10.875","11.150","11.225","10.700","2,51M","-3,76%"
"28/02/2020","11.300","10.725","11.300","10.325","3,84M","2,49%"
"27/02/2020","11.025","11.175","11.350","10.525","3,22M","-1,12%"
"26/02/2020","11.150","10.650","11.175","10.650","2,55M","1,36%"
"25/02/2020","11.000","10.600","11.175","10.450","3,50M","3,29%"
"24/02/2020","10.650","10.400","10.675","10.300","1,93M","0,71%"
"21/02/2020","10.575","10.850","10.850","10.475","1,62M","-3,20%"
"20/02/2020","10.925","10.800","11.075","10.775","1,96M","1,16%"
"19/02/2020","10.800","10.925","10.925","10.675","1,31M","-1,37%"
"18/02/2020","10.950","10.525","10.975","10.525","2,08M","4,29%"
"17/02/2020","10.500","10.125","10.500","10.075","1,85M","4,48%"
"14/02/2020","10.050","10.100","10.175","10.025","1,16M","-0,99%"
"13/02/2020","10.150","10.200","10.200","10.050","940,40K","0,74%"
"12/02/2020","10.075","10.250","10.275","10.050","1,47M","-0,74%"
"11/02/2020","10.150","10.125","10.250","10.025","1,43M","0,00%"
"10/02/2020","10.150","10.400","10.400","10.100","1,63M","-2,64%"
"07/02/2020","10.425","10.525","10.550","10.325","1,15M","-0,95%"
"06/02/2020","10.525","10.750","10.775","10.475","1,86M","0,72%"
"05/02/2020","10.450","10.375","10.550","10.375","2,81M","2,96%"
"04/02/2020","10.150","10.100","10.350","10.075","1,37M","1,00%"
"03/02/2020","10.050","10.050","10.400","9.800","3,05M","0,00%"
"31/01/2020","10.050","10.750","10.800","10.050","2,67M","-6,51%"
"30/01/2020","10.750","10.900","10.975","10.600","1,40M","-1,38%"
"29/01/2020","10.900","11.200","11.350","10.900","2,52M","-2,46%"
"28/01/2020","11.175","11.250","11.350","11.050","2,07M","-1,54%"
"27/01/2020","11.350","11.625","11.625","11.250","903,00K","-2,99%"
"24/01/2020","11.700","11.875","11.975","11.700","693,10K","-1,27%"
"23/01/2020","11.850","12.075","12.275","11.800","1,42M","-1,46%"
"22/01/2020","12.025","12.125","12.125","11.925","954,60K","-1,03%"
"21/01/2020","12.150","12.400","12.425","12.150","604,40K","-1,82%"
"20/01/2020","12.375","12.775","12.800","12.275","763,90K","-3,13%"
"17/01/2020","12.775","12.700","12.850","12.650","742,50K","0,59%"
"16/01/2020","12.700","12.650","12.850","12.625","1,60M","0,00%"
"15/01/2020","12.700","13.000","13.100","12.425","3,03M","-4,51%"
"14/01/2020","13.300","13.500","13.625","13.150","2,64M","-0,37%"
"13/01/2020","13.350","12.975","13.400","12.975","3,30M","5,33%"
"10/01/2020","12.675","12.200","12.750","12.200","4,39M","7,19%"
"09/01/2020","11.825","11.725","11.875","11.700","1,45M","0,85%"
"08/01/2020","11.725","11.875","12.050","11.725","1,42M","-1,47%"
"07/01/2020","11.900","11.900","11.950","11.750","1,00M","0,85%"
"06/01/2020","11.800","11.725","12.025","11.575","1,35M","0,64%"
"03/01/2020","11.725","11.550","11.775","11.400","1,90M","3,30%"
"02/01/2020","11.350","11.450","11.450","11.225","866,60K","-1,09%"
"30/12/2019","11.475","11.225","11.525","11.225","1,39M","2,23%"
"27/12/2019","11.225","11.200","11.325","11.150","532,40K","-0,22%"
"26/12/2019","11.250","11.175","11.375","11.150","729,70K","0,67%"
"23/12/2019","11.175","11.350","11.375","11.150","831,30K","-1,54%"
"20/12/2019","11.350","11.325","11.350","11.150","864,90K","1,11%"
"19/12/2019","11.225","11.300","11.325","11.100","1,08M","-0,88%"
"18/12/2019","11.325","11.200","11.400","11.100","1,47M","0,44%"
"17/12/2019","11.275","11.600","11.600","11.000","1,87M","-0,88%"
"16/12/2019","11.375","11.100","11.625","11.100","3,54M","2,94%"
"13/12/2019","11.050","10.825","11.125","10.775","2,33M","2,79%"
"12/12/2019","10.750","10.725","10.900","10.650","1,76M","0,23%"
"11/12/2019","10.725","10.700","11.075","10.650","3,37M","-1,15%"
"10/12/2019","10.850","10.200","10.925","10.200","5,33M","6,37%"
"09/12/2019","10.200","10.150","10.300","10.150","2,78M","0,99%"
"06/12/2019","10.100","10.125","10.225","10.050","2,22M","0,00%"
"05/12/2019","10.100","10.300","10.400","10.100","2,48M","-0,98%"
"04/12/2019","10.200","10.325","10.425","10.125","1,80M","-0,73%"
"03/12/2019","10.275","10.625","10.675","10.275","1,62M","-3,29%"
"02/12/2019","10.625","10.225","10.625","10.225","1,28M","3,91%"
"29/11/2019","10.225","10.550","10.575","10.225","1,43M","-3,31%"
"28/11/2019","10.575","10.950","10.950","10.550","1,36M","-3,42%"
"27/11/2019","10.950","11.400","11.450","10.950","2,11M","-3,10%"
"26/11/2019","11.300","11.575","11.650","11.300","5,27M","-1,95%"
"25/11/2019","11.525","11.600","11.775","11.500","1,52M","0,00%"
"22/11/2019","11.525","11.850","12.100","11.400","2,39M","-2,74%"
"21/11/2019","11.850","12.025","12.025","11.825","1,44M","-1,25%"
"20/11/2019","12.000","12.100","12.200","12.000","1,24M","-0,41%"
"19/11/2019","12.050","12.200","12.225","12.050","1,28M","-1,23%"
"18/11/2019","12.200","12.450","12.500","12.175","932,70K","-1,41%"
"15/11/2019","12.375","12.350","12.525","12.300","591,50K","0,20%"
"14/11/2019","12.350","12.450","12.675","12.250","1,62M","-1,20%"
"13/11/2019","12.500","12.850","12.925","12.450","1,86M","-2,91%"
"12/11/2019","12.875","13.075","13.100","12.800","1,23M","-1,72%"
"11/11/2019","13.100","12.900","13.200","12.675","1,63M","1,55%"
"08/11/2019","12.900","12.750","12.950","12.525","2,58M","4,03%"
"07/11/2019","12.400","12.700","12.875","12.300","1,69M","-2,36%"
"06/11/2019","12.700","13.000","13.150","12.675","1,42M","-0,39%"
"05/11/2019","12.750","12.500","13.000","12.475","2,01M","2,00%"
"04/11/2019","12.500","12.700","12.750","12.500","993,50K","-1,19%"
"01/11/2019","12.650","12.650","12.825","12.325","1,48M","-4,89%"
"31/10/2019","13.300","13.550","13.575","13.075","1,97M","-1,12%"
"30/10/2019","13.450","13.400","13.550","13.350","1,29M","0,94%"
"29/10/2019","13.325","13.575","13.575","13.300","1,31M","-1,11%"
"28/10/2019","13.475","13.550","13.675","13.450","1,51M","0,00%"
"25/10/2019","13.475","13.525","13.750","13.450","2,13M","-0,19%"
"24/10/2019","13.500","13.700","13.800","13.450","3,21M","0,37%"
"23/10/2019","13.450","12.700","13.475","12.575","2,57M","5,91%"
"22/10/2019","12.700","12.775","12.850","12.475","831,60K","-0,39%"
"21/10/2019","12.750","12.350","12.825","12.350","1,26M","4,08%"
"18/10/2019","12.250","12.350","12.525","12.250","2,07M","-1,61%"
"17/10/2019","12.450","12.725","12.750","12.400","1,06M","-1,78%"
"16/10/2019","12.675","13.050","13.075","12.650","1,41M","-2,50%"
"15/10/2019","13.000","13.075","13.225","12.950","725,10K","-1,14%"
"14/10/2019","13.150","13.000","13.175","12.925","783,70K","1,74%"
"11/10/2019","12.925","12.875","12.975","12.800","530,00K","0,39%"
"10/10/2019","12.875","12.650","12.875","12.500","1,01M","1,78%"
"09/10/2019","12.650","12.450","12.750","12.375","638,70K","2,02%"
"08/10/2019","12.400","12.400","12.475","12.200","530,20K","2,48%"
"07/10/2019","12.100","12.150","12.250","12.025","485,60K","0,62%"
"04/10/2019","12.025","12.375","12.400","12.000","573,00K","-0,82%"
"03/10/2019","12.125","12.100","12.200","11.950","884,30K","-0,21%"
"02/10/2019","12.150","12.350","12.450","12.150","829,50K","-2,61%"
"01/10/2019","12.475","12.550","12.775","12.425","626,80K","0,60%"
"30/09/2019","12.400","12.675","12.750","12.350","776,50K","-2,17%"
"27/09/2019","12.675","12.850","13.025","12.675","842,70K","-0,98%"
"26/09/2019","12.800","12.950","12.950","12.650","844,00K","0,20%"
"25/09/2019","12.775","13.050","13.050","12.600","1,19M","-0,97%"
"24/09/2019","12.900","12.500","13.050","12.100","2,25M","3,61%"
"23/09/2019","12.450","12.675","12.750","12.425","796,10K","0,20%"
"20/09/2019","12.425","12.750","12.925","12.425","1,56M","-2,55%"
"19/09/2019","12.750","12.925","13.000","12.700","809,00K","-1,35%"
"18/09/2019","12.925","13.275","13.300","12.925","1,60M","-2,82%"
"17/09/2019","13.300","13.500","13.600","13.200","893,90K","0,00%"
"16/09/2019","13.300","13.525","13.675","13.200","1,38M","-0,37%"
"13/09/2019","13.350","14.050","14.050","13.275","1,94M","-5,15%"
"12/09/2019","14.075","14.625","14.800","14.075","1,37M","-3,76%"
"11/09/2019","14.625","14.750","15.000","14.575","1,12M","-0,51%"
"10/09/2019","14.700","14.900","14.950","14.525","1,13M","-1,34%"
"09/09/2019","14.900","14.425","15.200","14.200","2,19M","3,29%"
"06/09/2019","14.425","14.150","14.525","14.150","2,36M","2,85%"
"05/09/2019","14.025","13.200","14.025","13.025","1,85M","6,65%"
"04/09/2019","13.150","12.975","13.250","12.925","1,30M","4,57%"
"03/09/2019","12.575","12.675","12.750","12.500","517,00K","1,00%"
"02/09/2019","12.450","13.000","13.050","12.450","937,80K","-4,23%"
"30/08/2019","13.000","12.900","13.050","12.775","1,73M","2,77%"
"29/08/2019","12.650","12.325","12.750","12.275","1,48M","3,48%"
"28/08/2019","12.225","12.250","12.675","12.225","1,41M","0,20%"
"27/08/2019","12.200","12.125","12.375","12.075","1,08M","1,67%"
"26/08/2019","12.000","11.950","12.000","11.700","950,40K","-0,62%"
"23/08/2019","12.075","12.025","12.675","12.000","2,97M","0,42%"
"22/08/2019","12.025","12.350","12.400","11.975","2,15M","-3,02%"
"21/08/2019","12.400","13.000","13.000","12.325","1,92M","-4,06%"
"20/08/2019","12.925","13.100","13.150","12.875","1,03M","-0,19%"
"19/08/2019","12.950","13.000","13.125","12.825","893,70K","0,39%"
"16/08/2019","12.900","13.500","13.975","12.625","5,72M","-3,73%"
"15/08/2019","13.400","13.500","13.800","13.275","1,86M","-4,11%"
"14/08/2019","13.975","14.250","14.350","13.875","1,49M","-0,18%"
"13/08/2019","14.000","14.575","14.575","14.000","2,05M","-4,44%"
"12/08/2019","14.650","15.300","15.325","14.650","1,17M","-2,66%"
"09/08/2019","15.050","15.500","15.500","15.000","1,61M","-1,79%"
"08/08/2019","15.325","15.600","15.825","15.300","1,54M","-2,39%"
"07/08/2019","15.700","16.050","16.400","15.700","1,44M","-2,18%"
"06/08/2019","16.050","16.800","16.800","16.050","1,12M","-4,75%"
"05/08/2019","16.850","16.850","16.850","16.625","913,80K","0,00%"
"02/08/2019","16.850","16.750","16.900","16.700","876,20K","0,00%"
"01/08/2019","16.850","16.825","16.900","16.825","841,10K","0,15%"
"31/07/2019","16.825","16.800","16.850","16.775","1,77M","0,45%"
"30/07/2019","16.750","17.100","17.100","16.750","518,80K","-1,90%"
"29/07/2019","17.075","17.025","17.075","16.875","809,00K","0,44%"
"26/07/2019","17.000","17.025","17.025","16.800","986,00K","0,29%"
"25/07/2019","16.950","17.075","17.175","16.775","1,33M","-0,59%"
"24/07/2019","17.050","17.000","17.100","17.000","635,40K","0,59%"
"23/07/2019","16.950","16.850","17.000","16.850","823,50K","0,59%"
"22/07/2019","16.850","17.200","17.250","16.850","1,06M","-1,75%"
"19/07/2019","17.150","17.250","17.250","17.100","718,10K","-0,44%"
"18/07/2019","17.225","17.250","17.275","16.900","1,79M","0,00%"
"17/07/2019","17.225","17.375","17.425","17.100","1,44M","-1,15%"
"16/07/2019","17.425","17.400","17.475","17.275","1,23M","0,00%"
"15/07/2019","17.425","17.300","17.425","17.150","1,00M","1,01%"
"12/07/2019","17.250","17.400","17.500","17.150","1,40M","-1,43%"
"11/07/2019","17.500","17.575","17.650","17.400","1,41M","0,00%"
"10/07/2019","17.500","17.400","17.550","17.400","792,60K","0,57%"
"09/07/2019","17.400","17.475","17.475","17.200","1,32M","0,58%"
"08/07/2019","17.300","17.750","17.800","17.275","550,10K","-2,81%"
"05/07/2019","17.800","17.600","17.900","17.600","1,12M","3,49%"
"04/07/2019","17.200","17.000","17.475","17.000","775,20K","-0,43%"
"03/07/2019","17.275","17.250","17.350","17.125","1,47M","0,14%"
"02/07/2019","17.250","17.825","17.925","17.175","1,53M","-3,23%"
"01/07/2019","17.825","17.550","17.850","17.350","1,02M","1,57%"
"28/06/2019","17.550","17.975","17.975","17.550","771,30K","-1,27%"
"27/06/2019","17.775","17.800","18.000","17.575","788,60K","0,42%"
"26/06/2019","17.700","18.300","18.500","17.600","2,55M","-1,67%"
"25/06/2019","18.000","17.000","18.000","16.950","2,42M","5,73%"
"24/06/2019","17.025","16.850","17.050","16.800","1,44M","0,15%"
"21/06/2019","17.000","17.050","17.150","16.700","2,00M","0,00%"
"20/06/2019","17.000","17.025","17.075","16.825","1,20M","-0,15%"
"19/06/2019","17.025","16.925","17.075","16.925","1,36M","0,15%"
"18/06/2019","17.000","17.000","17.100","16.850","1,28M","0,89%"
"17/06/2019","16.850","16.700","16.925","16.700","1,40M","0,30%"
"14/06/2019","16.800","17.000","17.125","16.650","2,39M","-1,18%"
"13/06/2019","17.000","17.000","17.225","16.875","970,50K","-0,58%"
"12/06/2019","17.100","17.000","17.150","16.925","1,16M","0,59%"
"11/06/2019","17.000","17.000","17.050","16.725","4,35M","0,00%"
"10/06/2019","17.000","17.525","17.950","16.775","3,94M","-3,00%"
"31/05/2019","17.525","17.300","17.600","16.900","1,20M","1,59%"
"29/05/2019","17.250","16.925","17.300","16.925","1,16M","1,47%"
"28/05/2019","17.000","17.050","17.200","16.975","487,80K","-0,29%"
"27/05/2019","17.050","17.050","17.325","17.000","390,80K","-0,29%"
"24/05/2019","17.100","17.175","17.300","16.900","1,25M","-0,44%"
"23/05/2019","17.175","16.900","17.275","16.850","1,13M","0,88%"
"22/05/2019","17.025","16.950","17.350","16.750","436,10K","0,00%"
"21/05/2019","17.025","16.225","17.300","16.225","763,10K","4,93%"
"20/05/2019","16.225","16.200","16.275","15.175","1,40M","0,15%"
"17/05/2019","16.200","17.000","17.475","16.125","1,06M","-4,71%"
"16/05/2019","17.000","17.200","17.350","16.750","1,50M","-2,02%"
"15/05/2019","17.350","17.725","17.825","17.300","944,80K","-1,98%"
"14/05/2019","17.700","17.500","17.975","17.250","1,20M","-0,42%"
"13/05/2019","17.775","17.400","18.625","17.100","2,48M","1,86%"
"10/05/2019","17.450","16.900","17.650","16.900","2,32M","2,95%"
"09/05/2019","16.950","17.925","17.950","16.900","1,75M","-5,44%"
"08/05/2019","17.925","18.000","18.000","17.500","1,11M","-0,97%"
"07/05/2019","18.100","18.175","18.525","18.000","1,10M","-0,14%"
"06/05/2019","18.125","18.025","18.350","17.825","730,30K","-0,55%"
"03/05/2019","18.225","18.825","18.875","18.200","2,20M","-3,19%"
"02/05/2019","18.825","19.250","19.425","18.625","1,84M","-2,08%"
"30/04/2019","19.225","19.875","20.075","19.125","1,72M","-3,75%"
"29/04/2019","19.975","20.275","20.275","19.925","1,09M","-1,60%"
"26/04/2019","20.300","20.100","20.350","19.875","598,80K","0,37%"
"25/04/2019","20.225","20.200","20.325","20.000","959,80K","0,12%"
"24/04/2019","20.200","20.400","20.400","20.075","915,30K","0,37%"
"23/04/2019","20.125","19.800","20.225","19.675","1,36M","2,29%"
"22/04/2019","19.675","19.800","19.850","19.550","612,90K","-0,25%"
"18/04/2019","19.725","20.100","20.300","19.700","1,89M","-1,62%"
"16/04/2019","20.050","20.200","20.400","20.000","1,39M","-0,74%"
"15/04/2019","20.200","20.425","20.675","20.050","1,57M","-1,10%"
"12/04/2019","20.425","20.200","20.575","20.100","2,26M","2,13%"
"11/04/2019","20.000","19.725","20.125","19.650","1,79M","1,52%"
"10/04/2019","19.700","19.800","20.050","19.550","2,70M","-0,25%"
"09/04/2019","19.750","19.900","20.050","19.650","2,38M","1,15%"
"08/04/2019","19.525","20.500","20.500","19.525","3,63M","-3,34%"
"05/04/2019","20.200","21.000","21.100","20.025","2,48M","-3,35%"
"04/04/2019","20.900","21.800","21.875","20.425","7,06M","-12,46%"
"02/04/2019","23.875","23.875","24.050","23.825","3,09M","0,42%"
"01/04/2019","23.775","23.700","23.950","23.700","2,00M","-0,63%"
"29/03/2019","23.925","24.000","24.025","23.675","2,04M","0,31%"
"28/03/2019","23.850","23.800","24.025","23.750","1,81M","0,21%"
"27/03/2019","23.800","24.000","24.050","23.500","2,24M","-0,73%"
"26/03/2019","23.975","24.450","24.475","23.800","2,58M","0,52%"
"25/03/2019","23.850","22.900","24.325","22.900","5,00M","2,25%"
"22/03/2019","23.325","23.350","23.450","23.250","1,41M","-0,21%"
"21/03/2019","23.375","22.925","23.400","22.925","1,50M","2,41%"
"20/03/2019","22.825","22.800","22.925","22.575","1,63M","-0,11%"
"19/03/2019","22.850","23.225","23.250","22.825","985,10K","-0,76%"
"18/03/2019","23.025","22.900","23.350","22.900","759,20K","0,77%"
"15/03/2019","22.850","22.825","23.050","22.825","7,74M","0,22%"
"14/03/2019","22.800","23.150","23.250","22.800","1,34M","-2,15%"
"13/03/2019","23.300","22.800","23.300","22.800","1,87M","2,42%"
"12/03/2019","22.750","23.150","23.300","22.275","2,09M","-1,19%"
"11/03/2019","23.025","22.275","23.300","22.250","2,88M","3,37%"
"08/03/2019","22.275","22.400","22.600","22.125","1,47M","-0,11%"
"06/03/2019","22.300","22.400","22.550","22.025","1,70M","-0,45%"
"05/03/2019","22.400","22.675","22.875","22.125","1,46M","-1,32%"
"04/03/2019","22.700","21.600","22.725","21.500","2,65M","6,57%"
"01/03/2019","21.300","21.300","21.700","21.250","1,58M","-0,35%"
"28/02/2019","21.375","21.675","21.850","21.275","1,42M","-1,38%"
"27/02/2019","21.675","22.200","22.450","21.625","2,18M","-2,25%"
"26/02/2019","22.175","22.800","22.825","22.100","1,86M","-3,17%"
"25/02/2019","22.900","23.575","23.600","22.875","1,55M","-3,17%"
"22/02/2019","23.650","23.100","23.650","23.100","4,53M","2,71%"
"21/02/2019","23.025","22.200","23.175","22.075","3,49M","4,78%"
"20/02/2019","21.975","21.700","22.000","21.650","1,39M","2,69%"
"19/02/2019","21.400","21.300","21.975","21.300","2,36M","1,42%"
"18/02/2019","21.100","21.025","21.150","20.975","1,27M","1,44%"
"15/02/2019","20.800","21.100","21.100","20.450","2,32M","-1,42%"
"14/02/2019","21.100","21.400","21.475","21.050","701,30K","-0,24%"
"13/02/2019","21.150","21.600","21.675","21.125","1,13M","-1,17%"
"12/02/2019","21.400","21.150","21.525","21.125","1,17M","0,59%"
"11/02/2019","21.275","22.000","22.000","21.000","2,19M","-2,74%"
"08/02/2019","21.875","22.000","22.000","21.675","1,56M","-1,35%"
"07/02/2019","22.175","22.200","22.400","22.050","1,18M","-0,67%"
"06/02/2019","22.325","22.275","22.325","22.125","885,40K","0,34%"
"04/02/2019","22.250","22.175","22.250","21.950","895,10K","0,34%"
"01/02/2019","22.175","22.775","22.775","21.800","1,63M","-2,74%"
"31/01/2019","22.800","21.900","22.800","21.900","2,64M","4,83%"
"30/01/2019","21.750","22.000","22.225","21.425","1,81M","-0,46%"
"29/01/2019","21.850","22.075","22.400","21.725","1,29M","-1,24%"
"28/01/2019","22.125","22.325","22.675","22.075","1,81M","0,00%"
"25/01/2019","22.125","22.025","22.400","22.025","2,23M","-0,78%"
"24/01/2019","22.300","22.250","22.500","22.250","1,30M","0,22%"
"23/01/2019","22.250","22.300","22.550","22.150","1,93M","-0,67%"
"22/01/2019","22.400","22.850","23.100","22.375","1,27M","-4,07%"
"21/01/2019","23.350","23.400","23.575","22.700","1,45M","1,08%"
"18/01/2019","23.100","22.550","23.200","22.550","2,19M","3,01%"
"17/01/2019","22.425","22.100","22.700","22.100","2,23M","2,51%"
"16/01/2019","21.875","22.000","22.400","21.875","1,38M","0,11%"
"15/01/2019","21.850","21.975","22.200","21.700","1,10M","-1,80%"
"14/01/2019","22.250","22.525","22.525","21.900","543,10K","-1,22%"
"11/01/2019","22.525","22.275","22.900","21.975","1,83M","2,39%"
"10/01/2019","22.000","22.450","22.450","21.750","1,71M","-2,00%"
"09/01/2019","22.450","22.200","22.500","22.100","2,19M","1,70%"
"08/01/2019","22.075","20.900","22.075","20.900","3,00M","5,88%"
"07/01/2019","20.850","21.825","22.125","20.825","3,38M","-3,36%"
"04/01/2019","21.575","19.800","21.775","19.750","3,86M","8,42%"
"03/01/2019","19.900","20.200","20.200","19.825","2,25M","-0,87%"
"02/01/2019","20.075","20.125","20.150","19.950","1,10M","-0,86%"
"28/12/2018","20.250","19.975","20.250","19.975","939,30K","1,00%"
"27/12/2018","20.050","20.150","20.300","19.975","864,10K","0,75%"
"26/12/2018","19.900","19.800","20.050","19.675","411,20K","0,00%"
"21/12/2018","19.900","19.900","20.100","19.750","1,41M","-0,50%"
"20/12/2018","20.000","20.025","20.150","19.900","892,30K","-0,12%"
"19/12/2018","20.025","19.950","20.200","19.900","1,72M","0,13%"
"18/12/2018","20.000","20.000","20.050","19.525","4,50M","-0,74%"
"17/12/2018","20.150","20.575","20.650","20.150","930,80K","-2,30%"
"14/12/2018","20.625","21.200","21.225","20.625","1,63M","-2,71%"
"13/12/2018","21.200","21.150","21.550","20.925","2,53M","0,47%"
"12/12/2018","21.100","20.100","21.225","20.050","1,75M","4,98%"
"11/12/2018","20.100","19.900","20.325","19.850","1,53M","1,52%"
"10/12/2018","19.800","20.200","20.450","19.625","2,98M","-3,06%"
"07/12/2018","20.425","21.025","21.075","20.300","1,13M","-1,80%"
"06/12/2018","20.800","20.325","21.150","20.300","2,51M","0,97%"
"05/12/2018","20.600","21.025","21.375","20.525","1,89M","-3,85%"
"04/12/2018","21.425","21.000","21.750","20.950","3,16M","2,02%"
"03/12/2018","21.000","21.800","21.900","21.000","2,15M","-1,18%"
"30/11/2018","21.250","21.300","22.100","21.100","7,04M","0,00%"
"29/11/2018","21.250","21.000","21.300","20.725","2,34M","3,53%"
"28/11/2018","20.525","19.775","20.800","19.775","2,10M","3,92%"
"27/11/2018","19.750","20.300","20.350","19.750","3,37M","-2,11%"
"26/11/2018","20.175","20.150","20.350","19.625","1,87M","0,75%"
"23/11/2018","20.025","19.900","20.375","19.900","3,72M","2,04%"
"22/11/2018","19.625","20.450","20.500","19.325","5,08M","-2,00%"
"21/11/2018","20.025","21.850","21.850","19.800","7,00M","-9,08%"
"19/11/2018","22.025","22.550","23.000","22.000","2,71M","-3,29%"
"16/11/2018","22.775","23.275","23.825","22.700","2,49M","-1,30%"
"15/11/2018","23.075","22.700","23.225","22.575","2,68M","2,21%"
"14/11/2018","22.575","23.350","23.350","22.550","2,27M","-3,94%"
"13/11/2018","23.500","23.600","23.850","23.500","940,30K","-1,57%"
